// gr-dict 1.0
// Unidirectional mapping of different dialect words to their British spelling.
//
// @type = one-to-one
// @case-sensitive = false
// @dialect-sensitive = true
// @tags = dialect

// l => ll (in word forms)

backpedaled ~ backpedalled
backpedaling ~ backpedalling
bedeviled ~ bedevilled
bedeviling ~ bedevilling
bejeweled ~ bejewelled
beveled ~ bevelled
caliper ~ calliper
calipers ~ callipers
calisthenics ~ callisthenics
cancelation ~ cancellation
cancelations ~ cancellations
canceled ~ cancelled
canceling ~ cancelling
caroled ~ carolled
caroling ~ carolling
carolings ~ carollings
caviled ~ cavilled
caviling ~ cavilling
cavilings ~ cavillings
channeled ~ channelled
channeling ~ channelling
chili ~ chilli
chilies ~ chillies
chiseled ~ chiselled
chiseling ~ chiselling
councilor ~ councillor
councilors ~ councillors
counseled ~ counselled
counseling ~ counselling
counselor ~ counsellor
counselors ~ counsellors
crenelate ~ crenellate
crenelated ~ crenellated
crenelates ~ crenellates
crenelating ~ crenellating
crueler ~ crueller
cruelest ~ cruellest
cudgeled ~ cudgelled
cudgeling ~ cudgelling
dialed ~ dialled
dialing ~ dialling
dialings ~ diallings
disemboweled ~ disembowelled
disemboweling ~ disembowelling
disembowelings ~ disembowellings
disheveled ~ dishevelled
driveled ~ drivelled
driveling ~ drivelling
dueled ~ duelled
dueling ~ duelling
empaneled ~ empanelled
empaneling ~ empanelling
enameled ~ enamelled
enameling ~ enamelling
equaled ~ equalled
funneled ~ funnelled
funneling ~ funnelling
gamboled ~ gambolled
gamboling ~ gambolling
graveled ~ gravelled
graveling ~ gravelling
groveled ~ grovelled
groveling ~ grovelling
grueling ~ gruelling
gruelingly ~ gruellingly
imperiled ~ imperilled
imperiling ~ imperilling
initialed ~ initialled
initialing ~ initialling
jeweled ~ jewelled
jeweler ~ jeweller
jewelers ~ jewellers
labeled ~ labelled
labeler ~ labeller
labelers ~ labellers
labeling ~ labelling
labelings ~ labellings
leveled ~ levelled
leveler ~ leveller
levelers ~ levellers
leveling ~ levelling
libeled ~ libelled
libeling ~ libelling
libelous ~ libellous
marshaled ~ marshalled
marshaling ~ marshalling
marveled ~ marvelled
marveling ~ marvelling
marvelous ~ marvellous
marvelously ~ marvellously
modeled ~ modelled
modeler ~ modeller
modelers ~ modellers
modeling ~ modelling
modelings ~ modellings
paneled ~ panelled
paneling ~ panelling
panelist ~ panellist
panelists ~ panellists
parceled ~ parcelled
parceling ~ parcelling
pedaled ~ pedalled
pedaling ~ pedalling
penciled ~ pencilled
penciling ~ pencilling
percent ~ per cent
persnickety ~ pernickety
quarreled ~ quarrelled
quarreling ~ quarrelling
raveled ~ ravelled
raveling ~ ravelling
refueled ~ refuelled
refueling ~ refuelling
refuelings ~ refuellings
remodeled ~ remodelled
remodeling ~ remodelling
remodelings ~ remodellings
reveled ~ revelled
reveler ~ reveller
revelers ~ revellers
reveling ~ revelling
rivaled ~ rivalled
rivaling ~ rivalling
shoveled ~ shovelled
shoveling ~ shovelling
shriveled ~ shrivelled
shriveling ~ shrivelling
signaled ~ signalled
signaling ~ signalling
signalings ~ signallings
sniveled ~ snivelled
sniveling ~ snivelling
snorkeled ~ snorkelled
snorkeling ~ snorkelling
spiraled ~ spiralled
spiraling ~ spiralling
squirreled ~ squirrelled
squirreling ~ squirrelling
stenciled ~ stencilled
stenciling ~ stencilling
swiveled ~ swivelled
swiveling ~ swivelling
tasseled ~ tasselled
totaled ~ totalled
totaling ~ totalling
toweled ~ towelled
toweling ~ towelling
towelings ~ towellings
trammeled ~ trammelled
trammeling ~ trammelling
tranquility ~ tranquillity
tranquilize ~ tranquillize
tranquilized ~ tranquillized
tranquilizer ~ tranquillizer
tranquilizers ~ tranquillizers
tranquilizes ~ tranquillizes
tranquilizing ~ tranquillizing
traveled ~ travelled
traveler ~ traveller
travelers ~ travellers
traveling ~ travelling
travelings ~ travellings
trialed ~ trialled
trialing ~ trialling
tunneled ~ tunnelled
tunneling ~ tunnelling
tunnelings ~ tunnellings
unequaled ~ unequalled
unraveled ~ unravelled
unraveling ~ unravelling
unrivaled ~ unrivalled
untrammeled ~ untrammelled
weaseled ~ weaselled
weaseling ~ weaselling
woolen ~ woollen
woolens ~ woollens
woolier ~ woollier
woolies ~ woollies
wooliest ~ woolliest
wooly ~ woolly
yodeled ~ yodelled
yodeling ~ yodelling

// o => ou (color => colour, mold => mould)

ambercolored ~ ambercoloured
anticolor ~ anticolour
anticolors ~ anticolours
apricotcolored ~ apricotcoloured
arbor ~ arbour
arbors ~ arbours
ardor ~ ardour
ardors ~ ardours
armor ~ armour
armored ~ armoured
armorer ~ armourer
armorers ~ armourers
armories ~ armouries
armoring ~ armouring
armors ~ armours
armory ~ armoury
ashcolored ~ ashcoloured
aurora-colored ~ aurora-coloured
behavior ~ behaviour
behavioral ~ behavioural
behaviorism ~ behaviourism
behaviorisms ~ behaviourisms
behaviorist ~ behaviourist
behaviorists ~ behaviourists
behaviors ~ behaviours
belabor ~ belabour
belabored ~ belaboured
belaboring ~ belabouring
belabors ~ belabours
bicolor ~ bicolour
bicoloration ~ bicolouration
bicolored ~ bicoloured
bodycolor ~ bodycolour
brasscolored ~ brasscoloured
brickcolored ~ brickcoloured
brightly-colored ~ brightly-coloured
buff-colored ~ buff-coloured
burgundycolored ~ burgundycoloured
candor ~ candour
cherrycolored ~ cherrycoloured
chestnut-colored ~ chestnut-coloured
chocolate-colored ~ chocolate-coloured
cinnamon-colored ~ cinnamon-coloured
citroncolored ~ citroncoloured
clamor ~ clamour
clamored ~ clamoured
clamoring ~ clamouring
clamorings ~ clamourings
clamors ~ clamours
clangor ~ clangour
claretcolored ~ claretcoloured
color ~ colour
color-blind ~ colour-blind
color-blindness ~ colour-blindness
color-coordinate ~ colour-coordinate
color-coordinated ~ colour-coordinated
colorability ~ colourability
colorable ~ colourable
colorably ~ colourably
colorant ~ colourant
colorants ~ colourants
coloration ~ colouration
colorational ~ colourational
colorations ~ colourations
colorative ~ colourative
colorbearer ~ colourbearer
colorblind ~ colourblind
colorblindness ~ colourblindness
colorcast ~ colourcast
colorcaster ~ colourcaster
colored ~ coloured
coloreds ~ coloureds
colorer ~ colourer
colorers ~ colourers
colorfast ~ colourfast
colorfastness ~ colourfastness
colorful ~ colourful
colorfully ~ colourfully
colorfulness ~ colourfulness
colorific ~ colourific
colorimeter ~ colourimeter
colorimeters ~ colourimeters
colorimetric ~ colourimetric
colorimetrical ~ colourimetrical
colorimetrically ~ colourimetrically
colorimetry ~ colourimetry
colorin' ~ colourin'
coloring ~ colouring
colorings ~ colourings
colorisation ~ colourisation
colorise ~ colourise
colorism ~ colourism
colorisms ~ colourisms
colorist ~ colourist
coloristic ~ colouristic
coloristically ~ colouristically
colorists ~ colourists
colorization ~ colourization
colorizations ~ colourizations
colorize ~ colourize
colorized ~ colourized
colorizer ~ colourizer
colorizes ~ colourizes
colorizin' ~ colourizin'
colorizing ~ colourizing
colorless ~ colourless
colorlessly ~ colourlessly
colorlessness ~ colourlessness
colormaker ~ colourmaker
colormakers ~ colourmakers
colormap ~ colourmap
colormaps ~ colourmaps
colormen ~ colourmen
colorous ~ colourous
colorphobia ~ colourphobia
colorpoint ~ colourpoint
colorpoints ~ colourpoints
colorpuncture ~ colourpuncture
colors ~ colours
colorspace ~ colourspace
colortype ~ colourtype
colorway ~ colourway
colorways ~ colourways
colorwise ~ colourwise
colorwork ~ colourwork
colter ~ coulter
colters ~ coulters
concolorous ~ concolourous
dark-colored ~ dark-coloured
decolor ~ decolour
decoloration ~ decolouration
decolorations ~ decolourations
decolored ~ decoloured
decoloring ~ decolouring
decolorisation ~ decolourisation
decolorisations ~ decolourisations
decolorise ~ decolourise
decolorised ~ decolourised
decoloriser ~ decolouriser
decolorises ~ decolourises
decolorising ~ decolourising
decolorization ~ decolourization
decolorize ~ decolourize
decolorized ~ decolourized
decolorizer ~ decolourizer
decolors ~ decolours
demeanor ~ demeanour
demeanors ~ demeanours
discolor ~ discolour
discoloration ~ discolouration
discolorations ~ discolourations
discolored ~ discoloured
discolorer ~ discolourer
discoloring ~ discolouring
discolorings ~ discolourings
discolorisation ~ discolourisation
discolorise ~ discolourise
discolorization ~ discolourization
discolorment ~ discolourment
discolorous ~ discolourous
discolors ~ discolours
disfavor ~ disfavour
dishonor ~ dishonour
dishonorable ~ dishonourable
dishonorably ~ dishonourably
dishonored ~ dishonoured
dishonoring ~ dishonouring
dishonors ~ dishonours
dolor ~ dolour
dolors ~ dolours
dun-colored ~ dun-coloured
dusky-colored ~ dusky-coloured
dustcolored ~ dustcoloured
enamor ~ enamour
enamored ~ enamoured
enamoring ~ enamouring
enamors ~ enamours
endeavor ~ endeavour
endeavored ~ endeavoured
endeavoring ~ endeavouring
endeavors ~ endeavours
favor ~ favour
favorable ~ favourable
favorably ~ favourably
favored ~ favoured
favoring ~ favouring
favorite ~ favourite
favorited ~ favourited
favorites ~ favourites
favoriting ~ favouriting
favoritism ~ favouritism
favors ~ favours
fawn-colored ~ fawn-coloured
fawncolored ~ fawncoloured
fervor ~ fervour
fervors ~ fervours
flame-colored ~ flame-coloured
flavor ~ flavour
flavored ~ flavoured
flavoring ~ flavouring
flavorings ~ flavourings
flavorless ~ flavourless
flavors ~ flavours
flavorsome ~ flavoursome
flesh-colored ~ flesh-coloured
fleshcolored ~ fleshcoloured
forecolor ~ forecolour
forecolors ~ forecolours
garnet-colored ~ garnet-coloured
glamor ~ glamour
gold-colored ~ gold-coloured
handcolor ~ handcolour
harbor ~ harbour
harbored ~ harboured
harboring ~ harbouring
harbors ~ harbours
honey-colored ~ honey-coloured
honor ~ honour
honorable ~ honourable
honorably ~ honourably
honored ~ honoured
honoring ~ honouring
honors ~ honours
humor ~ humour
humored ~ humoured
humoring ~ humouring
humorless ~ humourless
humors ~ humours
labor ~ labour
labored ~ laboured
laborer ~ labourer
laborers ~ labourers
laboring ~ labouring
labors ~ labours
lead-colored ~ lead-coloured
metal-colored ~ metal-coloured
metallic-colored ~ metallic-coloured
misbehavior ~ misbehaviour
misbehaviors ~ misbehaviours
miscolor ~ miscolour
miscoloration ~ miscolouration
miscolored ~ miscoloured
miscoloring ~ miscolouring
miscolors ~ miscolours
misdemeanor ~ misdemeanour
misdemeanors ~ misdemeanours
mold ~ mould
molded ~ moulded
molder ~ moulder
moldered ~ mouldered
moldering ~ mouldering
molders ~ moulders
moldier ~ mouldier
moldiest ~ mouldiest
molding ~ moulding
moldings ~ mouldings
molds ~ moulds
moldy ~ mouldy
molt ~ moult
molted ~ moulted
molting ~ moulting
molts ~ moults
monocolored ~ monocoloured
multi-color ~ multi-colour
multi-colored ~ multi-coloured
multicolor ~ multicolour
multicolored ~ multicoloured
multicolors ~ multicolours
neighbor ~ neighbour
neighborhood ~ neighbourhood
neighborhoods ~ neighbourhoods
neighboring ~ neighbouring
neighborliness ~ neighbourliness
neighborly ~ neighbourly
neighbors ~ neighbours
neutral-colored ~ neutral-coloured
odor ~ odour
odorless ~ odourless
odors ~ odours
off-color ~ off-colour
olive-colored ~ olive-coloured
orange-colored ~ orange-coloured
overcolor ~ overcolour
overcolored ~ overcoloured
parlor ~ parlour
